1782552773	12882448
1782552776	12958096
1782552779	13624816
1782552782	12767984
1782552785	9057872
1782552788	11724000
1782552792	12719104
1782552795	7943568
1782552799	6516656
1782552802	10832624
1782552805	10041152
1782552808	5227888
1782552811	5907488
1782552814	3947392
1782552817	9501920
1782552820	12460848
1782552823	9591472
1782552827	12247728
1782552830	14104800
1782552833	14104752
1782552836	14104752
1782552839	14346560
1782552843	10445408
1782552846	5382528
1782552849	5909856
1782552852	6766336
1782552855	4804320
1782552858	3855632
1782552861	3069936
1782552864	958032
1782552867	6084048
1782552871	4557232
1782552874	5696080
1782552877	6473728
1782552880	12358144
1782552883	6701632
1782552887	8249776
1782552890	9902288
1782552893	9274976
1782552896	11130576
1782552899	4739072
1782552902	5935024
1782552905	4128656
1782552908	9655664
1782552911	6338928
1782552914	12195456
1782552917	13046032
1782552920	13046032
1782552923	13045968
1782552926	13045968
1782552930	16692224
1782552933	5378080
1782552936	5468208
1782552939	5209296
1782552942	4057120
1782552945	2680896
1782552948	6646320
1782552951	1957760
1782552954	6040400
1782552957	6773536
1782552960	5240656
1782552963	6587776
1782552967	6282880
1782552970	5258032
1782552973	4715552
1782552976	10369088
1782552979	4187968
1782552982	5705744
1782552985	4010032
1782552988	9348208
1782552992	12081072
1782552995	8178624
1782552998	11568432
1782553001	14361792
1782553004	14361744
1782553007	14361744
1782553010	14361744
1782553013	13048784
1782553017	5168864
1782553020	5561520
1782553023	7539696
1782553026	8884176
1782553029	6531408
1782553032	5135904
1782553035	3102384
1782553038	5721216
1782553041	2761968
1782553044	5750176
1782553047	6526688
1782553050	7609680
1782553054	10880768
1782553057	5358608
1782553060	9523952
1782553063	10921008
1782553066	4525984
1782553069	5613664
1782553072	4843840
1782553075	8644000
1782553078	11241680
1782553081	8856592
1782553084	10528432
1782553087	14330032
1782553091	14329952
1782553094	14329952
1782553097	14329952
1782553100	16256976
1782553104	4693680
1782553107	5540672
1782553110	7060304
1782553113	6603888
1782553116	5300832
1782553119	3971360
1782553122	1539536
1782553125	5644512
1782553128	2373328
1782553131	5757888
1782553134	6476224
1782553137	12405360
1782553140	5697536
1782553143	6607888
1782553147	6134528
1782553150	4914784
1782553153	10559536
1782553156	4661024
1782553159	6412768
1782553162	4439456
1782553165	10211632
1782553168	7533760
1782553171	13129584
1782553174	13302544
1782553177	13302464
1782553180	13302464
1782553183	16290896
1782553186	5611312
1782553189	5514960
1782553192	5246928
1782553195	4356592
1782553198	2238016
1782553201	6008784
1782553205	2954000
1782553208	5943552
1782553211	6666944
1782553214	5186656
1782553217	6818128
1782553221	7339232
1782553224	10467568
1782553227	9455216
1782553230	4020112
1782553233	5662176
1782553236	6680224
1782553239	5836080
1782553242	11799056
1782553245	6935264
1782553248	11104128
1782553251	11104128
1782553254	13318416
1782553257	15632800
1782553261	5379984
1782553264	6410128
1782553267	2212112
1782553270	3602720
1782553273	3003088
1782553276	4777568
1782553279	10060096
1782553282	12054928
1782553285	12010016
1782553288	4196816
1782553291	9692512
1782553294	3849136
1782553297	4626496
1782553300	6934416
1782553303	7299360
1782553306	8051008
1782553309	4773232
1782553312	7907488
1782553315	2918080
1782553318	10468704
1782553321	12216960
1782553325	12216672
1782553328	12216672
1782553331	14636896
1782553334	14258496
1782553337	16709632
1782553341	10628992
1782553344	4860448
1782553347	7344736
1782553350	5702928
1782553354	5139712
1782553357	3664064
1782553360	8570352
1782553364	9273760
1782553367	11415280
1782553370	5875808
1782553373	5783024
1782553376	7496944
1782553379	3710256
1782553382	6266096
1782553385	6823344
1782553388	6546704
1782553391	12335408
1782553394	12571424
1782553397	6151872
1782553400	5036912
1782553403	11452480
1782553406	4204336
1782553409	10540080
1782553412	14785008
1782553415	14785296
1782553418	14785232
1782553421	14785232
1782553425	6500880
1782553428	4513488
1782553431	4841696
1782553435	4290752
1782553438	5936032
1782553441	10686352
1782553444	13130640
1782553447	16555760
1782553450	16408416
1782553453	16449584
1782553456	16434608
1782553459	16386896
1782553462	7199696
1782553465	5956048
1782553469	13348144
1782553472	7001312
1782553475	10301024
1782553478	8859088
1782553481	10763056
